timestamp_iso,lat,lon,accuracy_m,altitude_m,speed_mps,heading_deg
2026-05-26T18:27:51.000Z,56.9688618,23.5949404,4.749,9.418,0.369,344.732
2026-05-26T18:27:52.000Z,56.9688715,23.5949379,4.749,9.682,0.664,350.134
2026-05-26T18:27:53.000Z,56.9688811,23.5949323,4.749,10.069,0.888,347.814
2026-05-26T18:27:54.000Z,56.9688848,23.5949308,4.749,9.009,0.651,350.335
2026-05-26T18:27:55.000Z,56.9688896,23.5949220,4.749,9.898,0.564,339.187
2026-05-26T18:27:56.000Z,56.9688922,23.5949203,4.749,10.190,0.363,339.880
2026-05-26T18:27:57.000Z,56.9689020,23.5949153,4.749,10.271,0.395,339.880
2026-05-26T18:27:58.000Z,56.9689060,23.5949055,4.749,9.511,0.474,323.364
2026-05-26T18:27:59.000Z,56.9689188,23.5949052,4.749,11.006,0.706,345.201
2026-05-26T18:28:00.000Z,56.9689267,23.5949060,4.749,10.782,0.692,352.699
2026-05-26T18:28:01.000Z,56.9689376,23.5949029,4.749,11.846,0.959,351.478
2026-05-26T18:28:02.000Z,56.9689345,23.5949015,4.749,10.735,0.524,350.372
2026-05-26T18:28:03.000Z,56.9689451,23.5948951,4.749,11.316,0.680,346.700
2026-05-26T18:28:04.000Z,56.9689530,23.5948961,4.749,11.683,0.628,353.034
2026-05-26T18:28:05.000Z,56.9689626,23.5948927,4.749,11.096,0.724,350.706
2026-05-26T18:28:06.000Z,56.9689640,23.5948961,4.749,10.965,0.431,355.475
2026-05-26T18:28:07.000Z,56.9689689,23.5949001,4.749,11.771,0.526,3.733
2026-05-26T18:28:08.000Z,56.9689929,23.5948932,4.749,12.227,1.327,357.464
2026-05-26T18:28:09.000Z,56.9689968,23.5948867,4.749,11.767,1.107,350.024
2026-05-26T18:28:10.000Z,56.9690002,23.5948864,4.749,11.248,0.719,349.772
2026-05-26T18:28:11.000Z,56.9690085,23.5948880,4.749,11.249,0.659,357.595
2026-05-26T18:28:12.000Z,56.9690197,23.5948863,4.749,10.997,0.683,353.662
2026-05-26T18:28:13.000Z,56.9690206,23.5948857,4.749,10.838,0.271,353.490
2026-05-26T18:28:14.000Z,56.9690320,23.5948808,4.749,11.118,0.585,340.416
2026-05-26T18:28:15.000Z,56.9690385,23.5948782,4.749,11.096,0.626,341.621
2026-05-26T18:28:16.000Z,56.9690447,23.5948780,4.749,10.794,0.544,346.250
2026-05-26T18:28:17.000Z,56.9690528,23.5948787,4.749,11.443,0.594,351.770
2026-05-26T18:28:18.000Z,56.9690623,23.5948765,4.749,10.859,0.729,351.902
2026-05-26T18:28:19.000Z,56.9690751,23.5948710,4.749,10.775,0.992,349.687
2026-05-26T18:28:20.000Z,56.9690816,23.5948721,4.749,10.207,0.867,349.841
2026-05-26T18:28:21.000Z,56.9690903,23.5948713,4.749,10.994,0.781,353.504
2026-05-26T18:28:22.000Z,56.9690917,23.5948696,4.749,9.909,0.498,348.004
2026-05-26T18:28:23.000Z,56.9691046,23.5948675,4.749,10.026,0.772,351.724
2026-05-26T18:28:24.000Z,56.9691133,23.5948652,4.749,9.836,0.718,348.122
2026-05-26T18:28:25.000Z,56.9691201,23.5948674,4.749,10.155,0.653,356.397
2026-05-26T18:28:26.000Z,56.9691216,23.5948716,4.749,10.652,0.259,3.373
2026-05-26T18:28:27.000Z,56.9691269,23.5948706,4.749,10.699,0.584,335.353
2026-05-26T18:28:28.000Z,56.9691342,23.5948683,4.749,10.612,0.760,337.804
2026-05-26T18:28:29.000Z,56.9691358,23.5948734,4.749,11.081,0.222,350.296
2026-05-26T18:28:30.000Z,56.9691419,23.5948665,4.749,9.273,0.551,332.840
2026-05-26T18:28:31.000Z,56.9691495,23.5948663,4.749,10.260,0.636,343.111
2026-05-26T18:28:32.000Z,56.9691505,23.5948652,4.749,9.924,0.277,334.421
2026-05-26T18:28:33.000Z,56.9691610,23.5948631,4.749,9.683,0.479,340.100
2026-05-26T18:28:34.000Z,56.9691694,23.5948644,4.749,9.206,0.626,350.585
2026-05-26T18:28:35.000Z,56.9691827,23.5948597,4.749,9.500,0.964,349.813
2026-05-26T18:28:36.000Z,56.9691868,23.5948665,4.749,9.590,0.767,359.316
2026-05-26T18:28:37.000Z,56.9691943,23.5948687,4.749,8.873,0.725,358.871
2026-05-26T18:28:38.000Z,56.9691994,23.5948661,4.749,8.972,0.298,347.005
2026-05-26T18:28:39.000Z,56.9692098,23.5948675,4.749,9.118,0.586,346.445
2026-05-26T18:28:40.000Z,56.9692128,23.5948660,4.749,9.022,0.459,349.133
2026-05-26T18:28:41.000Z,56.9692209,23.5948573,4.749,9.239,0.614,338.503
2026-05-26T18:28:42.000Z,56.9692264,23.5948575,4.749,9.362,0.403,345.631
2026-05-26T18:28:43.000Z,56.9692339,23.5948619,4.749,9.627,0.400,9.224
2026-05-26T18:28:44.000Z,56.9692389,23.5948602,4.749,8.904,0.321,1.830
2026-05-26T18:28:45.000Z,56.9692481,23.5948587,4.749,9.295,0.684,356.565
2026-05-26T18:28:46.000Z,56.9692514,23.5948566,4.749,9.494,0.521,348.422
2026-05-26T18:28:47.000Z,56.9692588,23.5948565,4.749,10.043,0.556,352.001
2026-05-26T18:28:48.000Z,56.9692611,23.5948554,4.749,9.520,0.413,351.994
2026-05-26T18:28:49.000Z,56.9692677,23.5948540,4.749,10.830,0.596,351.597
2026-05-26T18:28:50.000Z,56.9692752,23.5948553,4.749,10.971,0.671,356.657
2026-05-26T18:28:51.000Z,56.9692755,23.5948549,4.749,10.198,0.511,353.499
2026-05-26T18:28:52.000Z,56.9692819,23.5948522,4.749,10.559,0.666,348.786
2026-05-26T18:28:53.000Z,56.9692705,23.5948785,4.749,10.363,0.654,119.047
2026-05-26T18:28:54.000Z,56.9692839,23.5948713,4.749,9.865,0.352,48.681
2026-05-26T18:28:55.000Z,56.9692943,23.5948664,4.749,9.080,0.458,15.326
2026-05-26T18:28:56.000Z,56.9693114,23.5948560,4.749,9.788,0.922,1.433
2026-05-26T18:28:57.000Z,56.9693227,23.5948473,4.749,9.991,1.033,354.215
2026-05-26T18:28:58.000Z,56.9693247,23.5948489,4.749,10.094,0.559,1.236
2026-05-26T18:28:59.000Z,56.9693290,23.5948479,4.749,9.353,0.416,359.970
2026-05-26T18:29:00.000Z,56.9693359,23.5948440,4.749,9.487,0.460,352.157
2026-05-26T18:29:01.000Z,56.9693456,23.5948432,4.749,9.565,0.750,355.290
2026-05-26T18:29:02.000Z,56.9693526,23.5948427,4.749,9.629,0.791,356.332
2026-05-26T18:29:03.000Z,56.9693549,23.5948386,4.749,9.636,0.544,348.296
2026-05-26T18:29:04.000Z,56.9693577,23.5948360,4.749,9.852,0.380,343.610
2026-05-26T18:29:05.000Z,56.9693667,23.5948342,4.749,9.612,0.765,349.581
2026-05-26T18:29:06.000Z,56.9693729,23.5948301,4.749,8.771,0.674,343.514
2026-05-26T18:29:07.000Z,56.9693850,23.5948269,4.749,9.623,0.995,347.774
2026-05-26T18:29:08.000Z,56.9693927,23.5948128,4.749,8.731,0.961,338.859
2026-05-26T18:29:09.000Z,56.9693953,23.5948136,4.749,8.742,0.580,344.212
2026-05-26T18:29:10.000Z,56.9694022,23.5948058,4.749,8.094,0.561,339.149
2026-05-26T18:29:11.000Z,56.9694114,23.5948041,4.749,7.781,0.627,345.396
2026-05-26T18:29:12.000Z,56.9694104,23.5948075,4.749,8.084,0.142,350.817
2026-05-26T18:29:13.000Z,56.9694107,23.5948124,4.749,8.243,0.054,350.817
2026-05-26T18:29:14.000Z,56.9694128,23.5948102,4.749,8.346,0.062,350.817
2026-05-26T18:29:15.000Z,56.9694123,23.5948103,4.749,8.362,0.000,350.817
2026-05-26T18:29:16.000Z,56.9694169,23.5948134,4.749,9.033,0.052,350.817
2026-05-26T18:29:17.000Z,56.9694192,23.5948157,4.749,8.863,0.106,350.817
2026-05-26T18:29:18.000Z,56.9694210,23.5948154,4.749,8.855,0.123,350.817
2026-05-26T18:29:19.000Z,56.9694259,23.5948166,4.749,9.047,0.291,350.817
2026-05-26T18:29:20.000Z,56.9694510,23.5947930,4.749,10.328,1.643,329.808
2026-05-26T18:29:21.000Z,56.9694479,23.5947980,4.749,8.926,0.858,333.608
2026-05-26T18:29:22.000Z,56.9694553,23.5948056,4.749,9.653,0.770,358.537
2026-05-26T18:29:23.000Z,56.9694564,23.5947998,4.749,8.352,0.509,349.334
2026-05-26T18:29:24.000Z,56.9694593,23.5948003,4.749,8.143,0.478,352.836
2026-05-26T18:29:25.000Z,56.9694686,23.5947950,4.749,7.486,0.840,350.005
2026-05-26T18:29:26.000Z,56.9694680,23.5947980,4.749,6.319,0.525,353.371
2026-05-26T18:29:27.000Z,56.9694705,23.5948002,4.749,7.071,0.639,353.591
2026-05-26T18:29:28.000Z,56.9694722,23.5948056,4.749,7.565,0.364,8.827
2026-05-26T18:29:29.000Z,56.9694796,23.5947985,4.749,6.804,0.577,356.889
2026-05-26T18:29:30.000Z,56.9694860,23.5947957,4.749,6.988,0.720,351.639
2026-05-26T18:29:31.000Z,56.9694944,23.5947913,4.749,6.787,0.704,349.231
2026-05-26T18:29:32.000Z,56.9695030,23.5947870,4.749,6.881,0.772,349.315
2026-05-26T18:29:33.000Z,56.9695140,23.5947779,4.749,7.629,0.874,345.157
2026-05-26T18:29:34.000Z,56.9695170,23.5947697,4.749,6.701,0.598,335.450
2026-05-26T18:29:35.000Z,56.9695271,23.5947628,4.749,6.914,0.718,341.135
2026-05-26T18:29:36.000Z,56.9695340,23.5947585,4.749,7.399,0.758,343.565
2026-05-26T18:29:37.000Z,56.9695406,23.5947604,4.749,8.548,0.613,353.656
2026-05-26T18:29:38.000Z,56.9695499,23.5947510,4.749,8.140,0.709,344.255
2026-05-26T18:29:39.000Z,56.9695587,23.5947484,4.749,8.997,0.810,347.505
2026-05-26T18:29:40.000Z,56.9695596,23.5947466,4.749,8.793,0.533,347.055
2026-05-26T18:29:41.000Z,56.9695701,23.5947474,4.749,9.515,0.677,353.293
2026-05-26T18:29:42.000Z,56.9695775,23.5947472,4.749,8.910,0.656,355.536
2026-05-26T18:29:43.000Z,56.9695863,23.5947439,4.749,9.911,0.676,348.537
2026-05-26T18:29:44.000Z,56.9695997,23.5947393,4.749,9.969,1.073,346.120
2026-05-26T18:29:45.000Z,56.9696074,23.5947385,4.749,10.278,0.922,346.810
2026-05-26T18:29:46.000Z,56.9696144,23.5947390,4.749,10.550,0.801,348.635
2026-05-26T18:29:47.000Z,56.9696185,23.5947381,4.749,10.711,0.541,347.280
2026-05-26T18:29:48.000Z,56.9696246,23.5947362,4.749,11.117,0.522,347.272
2026-05-26T18:29:49.000Z,56.9696354,23.5947347,4.749,10.812,0.811,351.139
2026-05-26T18:29:50.000Z,56.9696402,23.5947351,4.749,10.666,0.496,352.717
2026-05-26T18:29:51.000Z,56.9696386,23.5947322,4.749,10.784,0.146,351.765
2026-05-26T18:29:51.999Z,56.9696379,23.5947313,4.749,10.521,0.065,351.765
2026-05-26T18:29:52.999Z,56.9696421,23.5947314,4.749,10.431,0.106,351.765
2026-05-26T18:29:53.999Z,56.9696427,23.5947329,4.749,10.306,0.177,351.765
2026-05-26T18:29:54.999Z,56.9696439,23.5947284,4.749,10.039,0.282,351.765
2026-05-26T18:29:55.999Z,56.9696477,23.5947265,4.749,9.850,0.371,351.765
2026-05-26T18:29:56.999Z,56.9696577,23.5947230,4.749,10.067,0.782,346.747
2026-05-26T18:29:57.999Z,56.9696631,23.5947217,4.749,10.505,0.824,353.423
2026-05-26T18:29:58.999Z,56.9696661,23.5947250,4.749,10.627,0.577,5.781
2026-05-26T18:29:59.999Z,56.9696699,23.5947220,4.749,10.558,0.426,2.972
2026-05-26T18:30:00.999Z,56.9696777,23.5947222,4.749,11.195,0.659,357.099
2026-05-26T18:30:01.999Z,56.9696759,23.5947177,4.749,10.255,0.361,330.213
2026-05-26T18:30:02.999Z,56.9696914,23.5947143,4.749,10.977,1.002,347.781
2026-05-26T18:30:03.999Z,56.9696938,23.5947214,4.749,9.943,0.588,7.923
2026-05-26T18:30:04.999Z,56.9696978,23.5947232,4.749,9.717,0.568,8.277
2026-05-26T18:30:05.999Z,56.9697073,23.5947221,4.749,9.992,0.665,3.038
2026-05-26T18:30:06.999Z,56.9697097,23.5947200,4.749,9.008,0.365,356.290
2026-05-26T18:30:07.999Z,56.9697208,23.5947169,4.749,9.580,0.536,348.988
2026-05-26T18:30:08.999Z,56.9697321,23.5947111,4.749,10.020,0.727,340.562
2026-05-26T18:30:09.999Z,56.9697417,23.5947104,4.749,9.878,0.778,349.986
2026-05-26T18:30:10.999Z,56.9697444,23.5947020,4.749,8.166,0.567,340.025
2026-05-26T18:30:12.000Z,56.9697551,23.5946993,4.749,9.412,0.668,348.005
2026-05-26T18:30:13.000Z,56.9697645,23.5946949,4.749,9.019,0.790,346.636
2026-05-26T18:30:14.000Z,56.9697769,23.5946970,4.749,8.432,0.846,354.075
2026-05-26T18:30:15.000Z,56.9697772,23.5946989,4.749,7.724,0.842,-1.000
2026-05-26T18:30:16.000Z,56.9697816,23.5946977,4.749,7.900,0.572,-1.000
2026-05-26T18:30:17.000Z,56.9697989,23.5946962,4.749,9.140,0.679,344.603
2026-05-26T18:30:18.000Z,56.9698062,23.5946969,4.749,8.940,0.646,348.489
2026-05-26T18:30:19.000Z,56.9698021,23.5946935,4.749,9.836,0.317,338.510
2026-05-26T18:30:20.000Z,56.9698012,23.5946882,4.749,10.010,0.218,338.510
2026-05-26T18:30:21.000Z,56.9698029,23.5946844,4.749,10.077,0.252,338.510
2026-05-26T18:30:22.000Z,56.9698049,23.5946824,4.749,9.871,0.312,338.510
2026-05-26T18:30:23.000Z,56.9698046,23.5946854,4.749,9.659,0.188,338.510
2026-05-26T18:30:24.000Z,56.9698093,23.5946840,4.749,9.471,0.312,338.510
2026-05-26T18:30:25.000Z,56.9698121,23.5946754,4.749,7.871,0.409,328.561
2026-05-26T18:30:26.000Z,56.9698161,23.5946803,4.749,10.126,0.370,355.058
2026-05-26T18:30:27.000Z,56.9698228,23.5946809,4.749,10.253,0.557,356.716
2026-05-26T18:30:28.000Z,56.9698259,23.5946865,4.749,10.554,0.394,9.282
2026-05-26T18:30:29.000Z,56.9698371,23.5946868,4.749,10.889,0.786,1.027
2026-05-26T18:30:30.000Z,56.9698430,23.5946871,4.749,11.320,0.752,358.923
2026-05-26T18:30:31.000Z,56.9698422,23.5946891,4.749,10.728,0.425,0.815
2026-05-26T18:30:32.000Z,56.9698522,23.5946893,4.749,10.992,0.580,357.201
2026-05-26T18:30:33.000Z,56.9698621,23.5946928,4.749,12.181,0.686,5.361
2026-05-26T18:30:34.000Z,56.9698701,23.5946934,4.749,12.190,0.714,8.250
2026-05-26T18:30:35.000Z,56.9698837,23.5946877,4.749,13.466,0.996,354.019
2026-05-26T18:30:36.000Z,56.9698978,23.5946945,4.749,14.366,1.080,6.266
2026-05-26T18:30:37.000Z,56.9699039,23.5947019,4.749,14.468,0.938,14.259
2026-05-26T18:30:38.000Z,56.9699106,23.5947041,4.749,14.322,0.793,15.264
2026-05-26T18:30:39.000Z,56.9699184,23.5947085,4.749,14.316,0.768,15.720
2026-05-26T18:30:40.000Z,56.9699256,23.5947114,4.749,13.526,0.700,14.033
2026-05-26T18:30:41.000Z,56.9699314,23.5947088,4.749,13.519,0.550,1.128
2026-05-26T18:30:42.000Z,56.9699433,23.5947124,4.749,14.084,0.749,359.037
2026-05-26T18:30:43.000Z,56.9699475,23.5947117,4.749,13.364,0.503,357.509
2026-05-26T18:30:44.000Z,56.9699517,23.5947085,4.749,12.726,0.340,347.324
2026-05-26T18:30:45.000Z,56.9699578,23.5947117,4.749,11.502,0.453,350.558
2026-05-26T18:30:46.000Z,56.9699668,23.5947172,4.749,11.049,0.858,4.432
2026-05-26T18:30:47.000Z,56.9699716,23.5947158,4.749,10.297,0.796,358.983
2026-05-26T18:30:48.000Z,56.9699715,23.5947153,4.749,9.416,0.425,354.468
2026-05-26T18:30:49.000Z,56.9699722,23.5947161,4.749,8.940,0.223,353.801
2026-05-26T18:30:50.000Z,56.9699732,23.5947146,4.749,9.364,0.133,353.801
2026-05-26T18:30:51.000Z,56.9699873,23.5947109,4.749,8.771,0.565,356.755
2026-05-26T18:30:52.000Z,56.9699922,23.5947033,4.749,7.213,0.677,334.882
2026-05-26T18:30:53.000Z,56.9699970,23.5947112,4.749,8.183,0.584,359.656
2026-05-26T18:30:54.000Z,56.9700001,23.5947076,4.749,8.163,0.379,353.018
2026-05-26T18:30:55.000Z,56.9700043,23.5947078,4.749,8.483,0.487,353.018
2026-05-26T18:30:56.000Z,56.9700110,23.5947087,4.749,8.640,0.268,353.018
2026-05-26T18:30:57.000Z,56.9700261,23.5947043,4.749,8.547,0.617,352.553
2026-05-26T18:30:58.000Z,56.9700312,23.5946993,4.749,9.632,0.594,345.436
2026-05-26T18:30:59.000Z,56.9700299,23.5947062,4.749,8.964,0.321,2.514
2026-05-26T18:31:00.000Z,56.9700385,23.5947094,4.749,9.314,0.538,11.113
2026-05-26T18:31:01.000Z,56.9700449,23.5947035,4.749,8.938,0.580,352.573
2026-05-26T18:31:02.000Z,56.9700502,23.5946958,4.749,9.622,0.490,348.366
2026-05-26T18:31:03.000Z,56.9700592,23.5946899,4.749,10.358,0.555,346.536
2026-05-26T18:31:04.000Z,56.9700717,23.5946865,4.749,9.948,0.600,352.550
2026-05-26T18:31:05.000Z,56.9700779,23.5946885,4.749,10.753,0.536,354.848
2026-05-26T18:31:06.000Z,56.9700797,23.5946941,4.749,11.190,0.255,2.763
2026-05-26T18:31:07.000Z,56.9700812,23.5946952,4.749,11.376,0.138,2.763
2026-05-26T18:31:08.000Z,56.9700814,23.5946952,4.749,11.471,0.028,2.763
2026-05-26T18:31:09.000Z,56.9700862,23.5946961,4.749,11.475,0.000,2.763
2026-05-26T18:31:10.000Z,56.9700862,23.5946961,4.749,11.475,0.000,2.763
2026-05-26T18:31:11.000Z,56.9700885,23.5946928,4.749,11.535,0.018,2.763
2026-05-26T18:31:12.000Z,56.9700886,23.5946917,4.749,11.710,0.072,2.763
2026-05-26T18:31:13.000Z,56.9700925,23.5946923,4.749,11.816,0.281,2.763
2026-05-26T18:31:14.000Z,56.9700928,23.5946909,4.749,12.019,0.256,2.763
2026-05-26T18:31:15.000Z,56.9700969,23.5946889,4.749,11.728,0.372,2.763
2026-05-26T18:31:16.000Z,56.9701011,23.5946900,4.749,11.936,0.480,2.763
2026-05-26T18:31:17.000Z,56.9701011,23.5946887,4.749,11.596,0.347,356.540
2026-05-26T18:31:18.000Z,56.9701110,23.5946750,4.749,11.874,0.949,338.106
2026-05-26T18:31:19.000Z,56.9701156,23.5946772,4.749,12.156,0.788,354.302
2026-05-26T18:31:20.000Z,56.9701149,23.5946748,4.749,12.616,0.346,351.589
2026-05-26T18:31:21.000Z,56.9701130,23.5946697,4.749,12.065,0.058,355.979
2026-05-26T18:31:22.000Z,56.9701150,23.5946582,4.749,11.030,0.261,339.537
2026-05-26T18:31:23.000Z,56.9701173,23.5946600,4.749,9.799,0.237,353.183
2026-05-26T18:31:24.000Z,56.9701209,23.5946596,4.749,10.088,0.449,11.349
2026-05-26T18:31:25.000Z,56.9701255,23.5946507,4.749,10.781,0.390,337.721
2026-05-26T18:31:26.000Z,56.9701301,23.5946414,4.749,11.123,0.319,324.330
2026-05-26T18:31:27.000Z,56.9701382,23.5946422,4.749,10.993,0.341,324.330
2026-05-26T18:31:28.000Z,56.9701484,23.5946424,4.749,11.390,0.569,341.940
2026-05-26T18:31:29.000Z,56.9701577,23.5946452,4.749,12.899,0.575,355.779
2026-05-26T18:31:30.000Z,56.9701774,23.5946412,4.749,13.477,0.863,354.399
2026-05-26T18:31:31.000Z,56.9701853,23.5946510,4.749,12.001,0.750,5.663
2026-05-26T18:31:32.000Z,56.9701905,23.5946547,4.749,12.210,0.488,4.056
2026-05-26T18:31:33.000Z,56.9701907,23.5946559,4.749,11.644,0.155,0.310
2026-05-26T18:31:34.000Z,56.9701953,23.5946572,4.749,11.344,0.203,0.310
2026-05-26T18:31:35.000Z,56.9702108,23.5946531,4.749,10.896,0.847,0.790
2026-05-26T18:31:36.000Z,56.9702116,23.5946574,4.749,10.838,0.382,31.346
2026-05-26T18:31:37.000Z,56.9702217,23.5946453,4.749,10.799,0.566,357.124
2026-05-26T18:31:38.000Z,56.9702269,23.5946401,4.749,9.441,0.448,353.154
2026-05-26T18:31:39.000Z,56.9702324,23.5946399,4.749,10.142,0.405,0.031
2026-05-26T18:31:40.000Z,56.9702455,23.5946345,4.749,10.765,0.780,353.774
2026-05-26T18:31:41.000Z,56.9702507,23.5946283,4.749,11.055,0.575,345.173
2026-05-26T18:31:42.000Z,56.9702588,23.5946256,4.749,11.441,0.624,348.574
2026-05-26T18:31:43.000Z,56.9702619,23.5946242,4.749,10.965,0.449,350.073
2026-05-26T18:31:44.000Z,56.9702667,23.5946232,4.749,10.626,0.454,353.533
2026-05-26T18:31:45.000Z,56.9702787,23.5946235,4.749,9.836,0.881,358.066
2026-05-26T18:31:46.000Z,56.9702843,23.5946204,4.749,10.843,0.850,356.327
2026-05-26T18:31:47.000Z,56.9702912,23.5946223,4.749,11.544,0.785,1.118
2026-05-26T18:31:48.000Z,56.9703000,23.5946195,4.749,12.524,0.805,357.802
2026-05-26T18:31:49.000Z,56.9703058,23.5946204,4.749,12.321,0.673,359.546
2026-05-26T18:31:50.000Z,56.9703101,23.5946170,4.749,12.653,0.481,355.199
2026-05-26T18:31:51.000Z,56.9703300,23.5946097,4.749,11.756,0.994,352.289
2026-05-26T18:31:52.000Z,56.9703359,23.5946077,4.749,10.623,0.847,351.933
2026-05-26T18:31:53.000Z,56.9703375,23.5946067,4.749,10.167,0.442,347.815
2026-05-26T18:31:54.000Z,56.9703403,23.5946039,4.749,9.842,0.266,346.495
2026-05-26T18:31:55.000Z,56.9703493,23.5946018,4.749,8.874,0.394,346.495
2026-05-26T18:31:56.000Z,56.9703475,23.5946073,4.749,8.533,0.000,346.495
2026-05-26T18:31:57.000Z,56.9703486,23.5946039,4.749,8.550,0.309,330.224
2026-05-26T18:31:57.999Z,56.9703475,23.5946052,4.749,8.575,0.000,330.224
2026-05-26T18:31:58.999Z,56.9703473,23.5946048,4.749,8.854,0.000,330.224
2026-05-26T18:31:59.999Z,56.9703476,23.5946087,4.749,8.797,0.032,330.224
2026-05-26T18:32:00.999Z,56.9703474,23.5946087,4.749,8.797,0.000,330.224
2026-05-26T18:32:09.999Z,56.9703436,23.5946034,4.749,10.145,0.000,330.224
2026-05-26T18:32:18.999Z,56.9703464,23.5945865,4.749,11.660,0.105,330.224
2026-05-26T18:32:19.999Z,56.9703454,23.5945865,4.749,11.592,0.000,330.224
2026-05-26T18:32:20.999Z,56.9703453,23.5945872,4.749,11.579,0.000,330.224
2026-05-26T18:32:21.999Z,56.9703476,23.5945861,4.749,11.312,0.178,330.224
2026-05-26T18:32:22.999Z,56.9703477,23.5945824,4.749,11.597,0.224,330.224
2026-05-26T18:32:23.999Z,56.9703497,23.5945835,4.749,11.436,0.239,330.224
2026-05-26T18:32:24.999Z,56.9703536,23.5945813,4.749,11.395,0.428,330.224
2026-05-26T18:32:25.999Z,56.9703594,23.5945809,4.749,11.254,0.491,330.224
2026-05-26T18:32:27.000Z,56.9703620,23.5945815,4.749,10.990,0.440,330.224
2026-05-26T18:32:28.000Z,56.9703634,23.5945854,4.749,10.892,0.302,330.224
2026-05-26T18:32:29.000Z,56.9703696,23.5945767,4.749,11.560,0.633,326.350
2026-05-26T18:32:30.000Z,56.9703737,23.5945774,4.749,10.544,0.530,338.089
2026-05-26T18:32:31.000Z,56.9703774,23.5945793,4.749,11.266,0.414,357.342
2026-05-26T18:32:32.000Z,56.9703842,23.5945746,4.749,11.128,0.582,349.562
2026-05-26T18:32:33.000Z,56.9703876,23.5945830,4.749,10.444,0.498,359.201
2026-05-26T18:32:34.000Z,56.9703932,23.5945833,4.749,11.740,0.606,0.012
2026-05-26T18:32:35.000Z,56.9703985,23.5945825,4.749,11.453,0.639,356.577
2026-05-26T18:32:36.000Z,56.9704035,23.5945834,4.749,12.334,0.522,359.129
2026-05-26T18:32:37.000Z,56.9704125,23.5945776,4.749,13.047,0.649,348.365
2026-05-26T18:32:38.000Z,56.9704213,23.5945725,4.749,12.485,0.806,345.599
2026-05-26T18:32:39.000Z,56.9704261,23.5945688,4.749,11.614,0.640,344.794
2026-05-26T18:32:40.000Z,56.9704348,23.5945664,4.749,12.415,0.722,347.955
2026-05-26T18:32:41.000Z,56.9704422,23.5945675,4.749,12.176,0.703,354.565
2026-05-26T18:32:42.000Z,56.9704496,23.5945668,4.749,13.147,0.695,356.708
2026-05-26T18:32:43.000Z,56.9704482,23.5945687,4.749,13.228,0.180,3.810
2026-05-26T18:32:44.000Z,56.9704547,23.5945677,4.749,13.886,0.410,3.810
2026-05-26T18:32:45.000Z,56.9704685,23.5945606,4.749,14.555,0.896,354.012
2026-05-26T18:32:46.000Z,56.9704741,23.5945594,4.749,13.732,0.765,353.052
2026-05-26T18:32:47.000Z,56.9704716,23.5945604,4.749,13.598,0.302,353.559
2026-05-26T18:32:48.000Z,56.9704691,23.5945611,4.749,13.345,0.041,353.559
2026-05-26T18:32:49.000Z,56.9704678,23.5945637,4.749,13.137,0.075,353.559
2026-05-26T18:32:50.000Z,56.9704655,23.5945650,4.749,13.063,0.000,353.559
2026-05-26T18:32:57.000Z,56.9704553,23.5945668,4.749,13.087,0.000,353.559
2026-05-26T18:32:58.000Z,56.9704550,23.5945668,4.749,13.057,0.000,353.559
2026-05-26T18:32:59.000Z,56.9704550,23.5945668,4.749,13.057,0.000,353.559
2026-05-26T18:33:21.000Z,56.9704530,23.5945580,4.749,14.612,0.421,353.559
2026-05-26T18:33:22.000Z,56.9704558,23.5945552,4.749,13.288,0.415,359.151
2026-05-26T18:33:23.000Z,56.9704636,23.5945597,4.749,14.218,0.530,10.865
2026-05-26T18:33:24.000Z,56.9704704,23.5945535,4.749,14.681,0.554,357.221
2026-05-26T18:33:25.000Z,56.9704800,23.5945577,4.749,14.137,0.698,6.739
2026-05-26T18:33:26.000Z,56.9704905,23.5945505,4.749,14.022,0.846,356.677
2026-05-26T18:33:27.000Z,56.9704948,23.5945438,4.749,13.337,0.698,346.080
2026-05-26T18:33:28.000Z,56.9705013,23.5945393,4.749,13.939,0.570,346.900
2026-05-26T18:33:29.000Z,56.9705063,23.5945396,4.749,14.441,0.449,357.542
2026-05-26T18:33:30.000Z,56.9705107,23.5945393,4.749,12.297,0.850,-1.000
2026-05-26T18:33:31.000Z,56.9705252,23.5945357,4.749,14.885,0.717,356.199
2026-05-26T18:33:32.000Z,56.9705317,23.5945391,4.749,15.044,0.628,359.760
2026-05-26T18:33:33.000Z,56.9705356,23.5945398,4.749,14.688,0.475,2.882
2026-05-26T18:33:34.000Z,56.9705473,23.5945378,4.749,13.858,0.844,0.178
2026-05-26T18:33:35.000Z,56.9705546,23.5945316,4.749,14.721,0.817,355.154
2026-05-26T18:33:36.000Z,56.9705597,23.5945316,4.749,14.847,0.651,355.077
2026-05-26T18:33:37.000Z,56.9705620,23.5945323,4.749,14.326,0.428,356.596
2026-05-26T18:33:38.000Z,56.9705667,23.5945317,4.749,14.139,0.319,356.018
2026-05-26T18:33:39.000Z,56.9705766,23.5945274,4.749,15.034,0.570,354.042
2026-05-26T18:33:40.000Z,56.9705847,23.5945230,4.749,14.840,0.574,354.207
2026-05-26T18:33:41.000Z,56.9705897,23.5945155,4.749,16.202,0.637,345.704
2026-05-26T18:33:42.000Z,56.9705966,23.5945099,4.749,15.897,0.733,340.441
2026-05-26T18:33:43.000Z,56.9706020,23.5945122,4.749,14.000,0.585,348.350
